12.893341,77.626892,1
12.8842321,77.6485049,2
12.9074695,77.6469451,3
12.9112454,77.6295563,4
12.8955544,77.635668,5
12.889946, 77.630265,6
12.894514, 77.625765,1
12.8841736,77.6482364,2
12.907372, 77.647293,3
12.908812,77.6298628,4
12.8958526,77.6355263,5
12.8892638,77.629732,6
12.8935518,77.6264445,1
12.8842454,77.6478772,2
12.908737, 77.649400,3
12.910749, 77.627223,4
12.896355, 77.637586,5
12.8905919,77.6252492,6
